order_id,order_date,brand,model_name,category,gender,size,color,base_price_usd,discount_percent,final_price_usd,units_sold,revenue_usd,payment_method,sales_channel,country,customer_income_level,customer_rating
ORD100201,2/8/2021,Puma,Model-575,Running,Unisex,10,Grey,207,30,144.9,2,289.8,Card,Online,India,Low,3.4
ORD100202,6/5/2019,Nike,Model-240,Training,Men,11,Red,130,0,130,4,520,Bank Transfer,Retail Store,Germany,Medium,4.5
ORD100203,4/25/2019,Adidas,Model-131,Basketball,Men,11,Grey,182,10,163.8,2,327.6,Bank Transfer,Retail Store,UAE,Medium,3.4
ORD100204,6/17/2023,ASICS,Model-868,Basketball,Men,11,Grey,89,10,80.1,2,160.2,Bank Transfer,Online,India,Low,4.4
ORD100205,1/24/2025,Nike,Model-777,Running,Women,8,Red,172,5,163.4,2,326.8,Cash,Retail Store,UK,High,3.3
ORD100206,5/5/2018,New Balance,Model-970,Gym,Men,8,Black,188,20,150.4,3,451.2,Bank Transfer,Retail Store,UAE,Medium,3.7
ORD100207,1/27/2019,New Balance,Model-186,Training,Unisex,9,Red,169,5,160.55,4,642.2,Bank Transfer,Online,UK,High,4.7
ORD100208,8/5/2018,ASICS,Model-932,Training,Women,6,Black,194,20,155.2,4,620.8,Wallet,Online,Germany,High,3.4
ORD100209,7/2/2018,Puma,Model-338,Basketball,Men,10,Grey,131,30,91.7,1,91.7,Bank Transfer,Online,Pakistan,High,3.4
ORD100210,5/27/2019,Nike,Model-363,Lifestyle,Men,7,White,156,15,132.6,3,397.8,Card,Retail Store,UK,Low,4.6
ORD100211,2/20/2021,ASICS,Model-219,Basketball,Women,11,Blue,147,30,102.9,4,411.6,Bank Transfer,Retail Store,Germany,Low,4.7
ORD100212,10/29/2021,Adidas,Model-429,Running,Unisex,6,Blue,201,5,190.95,3,572.85,Bank Transfer,Online,UAE,Medium,3.4
ORD100213,6/7/2022,Nike,Model-647,Gym,Women,10,Black,206,20,164.8,3,494.4,Wallet,Online,UAE,High,3.8
ORD100214,8/5/2020,Nike,Model-808,Training,Unisex,9,Blue,61,0,61,3,183,Card,Retail Store,India,Low,3.7
ORD100215,1/12/2021,Nike,Model-218,Gym,Unisex,9,Grey,189,10,170.1,3,510.3,Wallet,Retail Store,USA,High,4.7
ORD100216,4/18/2023,New Balance,Model-833,Gym,Unisex,6,White,96,30,67.2,4,268.8,Card,Retail Store,India,Low,3.9
ORD100217,9/18/2020,ASICS,Model-953,Gym,Unisex,9,Black,158,15,134.3,2,268.6,Wallet,Online,Germany,High,3.3
ORD100218,6/28/2021,Puma,Model-826,Running,Unisex,6,Blue,217,10,195.3,2,390.6,Cash,Online,Pakistan,Medium,4
ORD100219,1/15/2022,Nike,Model-336,Running,Women,6,Grey,73,0,73,4,292,Card,Retail Store,Pakistan,Medium,3.5
ORD100220,3/12/2018,Nike,Model-103,Training,Unisex,7,Red,81,10,72.9,2,145.8,Wallet,Online,India,High,4.1
ORD100221,1/15/2026,Nike,Model-904,Training,Unisex,8,Black,168,5,159.6,3,478.8,Cash,Online,UAE,High,4.6
ORD100222,4/19/2018,ASICS,Model-455,Basketball,Unisex,6,Blue,187,20,149.6,2,299.2,Cash,Retail Store,UK,High,3.5
ORD100223,2/9/2019,New Balance,Model-477,Running,Men,9,White,76,20,60.8,1,60.8,Bank Transfer,Retail Store,India,Low,3.4
ORD100224,6/19/2019,Nike,Model-126,Gym,Women,6,Black,165,30,115.5,1,115.5,Bank Transfer,Online,UK,Medium,3.5
ORD100225,9/8/2021,Nike,Model-920,Lifestyle,Unisex,7,Blue,157,15,133.45,1,133.45,Bank Transfer,Online,India,Low,4.8
ORD100226,2/19/2022,Adidas,Model-801,Running,Unisex,7,Grey,213,20,170.4,4,681.6,Bank Transfer,Retail Store,Germany,Medium,3.8
ORD100227,12/4/2019,Puma,Model-462,Training,Unisex,6,Grey,189,15,160.65,2,321.3,Wallet,Online,Pakistan,High,3.2
ORD100228,5/16/2019,Puma,Model-128,Running,Unisex,10,White,95,10,85.5,2,171,Cash,Online,UAE,Low,4.7
ORD100229,10/1/2023,Puma,Model-286,Gym,Women,8,Blue,70,15,59.5,1,59.5,Cash,Online,Germany,High,4.9
ORD100230,1/9/2022,Nike,Model-168,Running,Women,6,Blue,114,30,79.8,2,159.6,Bank Transfer,Online,Germany,Medium,3.5
ORD100231,12/15/2021,Reebok,Model-343,Training,Women,8,Blue,207,10,186.3,3,558.9,Wallet,Online,India,Low,4.7
ORD100232,5/14/2018,ASICS,Model-300,Gym,Women,7,Blue,168,10,151.2,2,302.4,Card,Online,Germany,Medium,3.9
ORD100233,8/11/2024,New Balance,Model-116,Training,Women,6,Blue,132,0,132,4,528,Bank Transfer,Retail Store,Germany,Low,4
ORD100234,11/11/2018,New Balance,Model-138,Training,Men,8,Blue,163,5,154.85,1,154.85,Wallet,Retail Store,Pakistan,Medium,4.6
ORD100235,7/23/2018,ASICS,Model-577,Gym,Unisex,11,Grey,167,15,141.95,3,425.85,Card,Retail Store,Pakistan,High,4.2
ORD100236,3/7/2021,Adidas,Model-916,Gym,Women,10,Red,78,20,62.4,4,249.6,Wallet,Retail Store,Germany,Medium,4.6
ORD100237,5/23/2018,Adidas,Model-111,Basketball,Men,11,Grey,116,0,116,3,348,Bank Transfer,Online,UK,Medium,4.9
ORD100238,9/18/2018,Reebok,Model-826,Training,Men,10,Blue,142,20,113.6,1,113.6,Card,Retail Store,USA,Low,4.4
ORD100239,10/29/2024,ASICS,Model-367,Running,Unisex,8,Red,84,5,79.8,1,79.8,Bank Transfer,Online,UK,High,5
ORD100240,10/28/2024,Reebok,Model-387,Basketball,Unisex,7,Blue,168,5,159.6,3,478.8,Card,Retail Store,Pakistan,Medium,4.2
ORD100241,7/30/2022,ASICS,Model-185,Lifestyle,Women,7,Red,204,5,193.8,1,193.8,Card,Retail Store,India,Low,3.6
ORD100242,7/5/2019,Adidas,Model-236,Lifestyle,Men,8,Blue,138,20,110.4,3,331.2,Wallet,Retail Store,India,Medium,4.8
ORD100243,2/3/2022,Adidas,Model-322,Running,Men,11,Red,118,20,94.4,2,188.8,Card,Online,USA,High,3.1
ORD100244,12/14/2023,ASICS,Model-714,Lifestyle,Unisex,6,Black,205,10,184.5,2,369,Wallet,Online,Pakistan,Medium,4.3
ORD100245,1/11/2026,New Balance,Model-287,Lifestyle,Men,10,Black,211,10,189.9,4,759.6,Card,Retail Store,India,Low,3.2
ORD100246,12/1/2026,Puma,Model-282,Basketball,Women,9,Red,96,10,86.4,4,345.6,Wallet,Online,UAE,Medium,4.1
ORD100247,7/29/2023,Puma,Model-448,Lifestyle,Women,11,Blue,179,0,179,4,716,Wallet,Online,Pakistan,Medium,3.6
ORD100248,3/14/2018,New Balance,Model-207,Basketball,Men,11,Grey,75,20,60,2,120,Card,Online,India,High,3.8
ORD100249,9/8/2026,Nike,Model-858,Lifestyle,Unisex,10,Black,93,30,65.1,3,195.3,Bank Transfer,Online,UAE,Medium,4.1
ORD100250,7/9/2021,Reebok,Model-138,Gym,Men,11,Red,219,10,197.1,3,591.3,Card,Retail Store,India,Low,3.7
ORD100251,3/22/2022,ASICS,Model-796,Gym,Unisex,9,Red,121,20,96.8,4,387.2,Bank Transfer,Online,UK,High,5
ORD100252,1/11/2019,New Balance,Model-458,Training,Women,9,White,69,30,48.3,1,48.3,Card,Online,India,Medium,4.5
ORD100253,3/27/2026,Adidas,Model-475,Running,Men,11,Blue,62,20,49.6,2,99.2,Bank Transfer,Retail Store,India,Medium,4.7
ORD100254,11/23/2024,Nike,Model-764,Running,Unisex,6,Black,205,30,143.5,1,143.5,Wallet,Online,Germany,High,4.8
ORD100255,4/15/2025,Adidas,Model-443,Basketball,Men,9,Blue,132,0,132,1,132,Wallet,Online,UAE,Low,3.4
ORD100256,12/21/2022,New Balance,Model-479,Basketball,Men,11,White,96,20,76.8,1,76.8,Wallet,Online,USA,Low,5
ORD100257,3/26/2018,Puma,Model-110,Running,Unisex,11,White,122,30,85.4,4,341.6,Cash,Retail Store,Germany,Low,4.2
ORD100258,8/10/2022,Puma,Model-670,Basketball,Women,9,Black,212,15,180.2,4,720.8,Card,Retail Store,UK,Medium,4.7
ORD100259,9/5/2018,Puma,Model-592,Lifestyle,Women,11,Grey,113,20,90.4,3,271.2,Card,Online,UK,Low,3.5
ORD100260,6/22/2021,Puma,Model-852,Basketball,Unisex,7,Black,116,5,110.2,1,110.2,Wallet,Retail Store,India,Low,4.6
ORD100261,10/30/2019,Adidas,Model-153,Gym,Men,6,Grey,65,20,52,1,52,Cash,Retail Store,UAE,Low,4
ORD100262,6/25/2024,Adidas,Model-672,Lifestyle,Women,8,White,79,5,75.05,1,75.05,Bank Transfer,Retail Store,India,Medium,3.8
ORD100263,8/13/2022,New Balance,Model-315,Running,Women,8,White,141,30,98.7,1,98.7,Bank Transfer,Retail Store,UAE,Low,4.6
ORD100264,3/14/2020,Reebok,Model-188,Running,Women,6,Red,72,20,57.6,3,172.8,Cash,Retail Store,Germany,High,4.8
ORD100265,5/8/2018,ASICS,Model-716,Running,Unisex,8,Black,160,5,152,3,456,Card,Retail Store,UAE,High,3.5
ORD100266,11/20/2025,New Balance,Model-837,Running,Unisex,9,White,88,0,88,3,264,Bank Transfer,Retail Store,UK,Medium,3.1
ORD100267,2/5/2018,New Balance,Model-494,Training,Unisex,8,Red,99,0,99,1,99,Card,Online,Germany,Medium,3.6
ORD100268,12/24/2021,Reebok,Model-350,Lifestyle,Men,10,Red,183,30,128.1,4,512.4,Card,Online,India,Medium,3.1
ORD100269,6/15/2022,Nike,Model-415,Gym,Women,10,Red,205,30,143.5,1,143.5,Wallet,Online,UAE,High,4.8
ORD100270,8/27/2025,Nike,Model-400,Running,Women,11,Grey,140,5,133,4,532,Cash,Retail Store,Germany,Medium,4.2
ORD100271,4/8/2022,Adidas,Model-958,Lifestyle,Unisex,10,White,126,5,119.7,4,478.8,Card,Online,Pakistan,Low,3.5
ORD100272,9/16/2026,Nike,Model-267,Basketball,Women,9,Blue,65,10,58.5,4,234,Bank Transfer,Retail Store,UAE,Low,4.7
ORD100273,10/11/2018,Puma,Model-462,Running,Men,10,White,118,0,118,1,118,Bank Transfer,Retail Store,Germany,High,4.4
ORD100274,11/21/2019,Nike,Model-799,Gym,Women,10,Blue,159,10,143.1,2,286.2,Bank Transfer,Online,Pakistan,Medium,4.8
ORD100275,12/10/2018,ASICS,Model-130,Gym,Women,7,Grey,117,0,117,3,351,Cash,Online,UK,Low,3.3
ORD100276,1/22/2020,Puma,Model-650,Gym,Women,7,White,166,20,132.8,2,265.6,Cash,Retail Store,UAE,Medium,4.6
ORD100277,11/4/2025,Nike,Model-394,Gym,Unisex,7,Red,136,20,108.8,4,435.2,Bank Transfer,Retail Store,UAE,Medium,3.6
ORD100278,8/13/2021,Adidas,Model-332,Lifestyle,Women,6,White,105,10,94.5,1,94.5,Cash,Retail Store,UK,Medium,3.2
ORD100279,10/22/2022,Nike,Model-955,Basketball,Unisex,10,Blue,157,15,133.45,4,533.8,Cash,Online,Germany,Low,4.6
ORD100280,10/30/2022,Nike,Model-554,Lifestyle,Women,7,Blue,129,10,116.1,2,232.2,Wallet,Online,India,Low,3.9
ORD100281,4/17/2021,Nike,Model-434,Lifestyle,Men,11,Grey,122,15,103.7,4,414.8,Cash,Retail Store,UK,Medium,4.5
ORD100282,5/20/2026,Reebok,Model-963,Training,Women,9,Blue,81,15,68.85,4,275.4,Bank Transfer,Online,Pakistan,High,3.1
ORD100283,6/27/2021,Puma,Model-500,Training,Women,7,Grey,76,15,64.6,2,129.2,Wallet,Online,USA,Low,3.9
ORD100284,11/4/2021,ASICS,Model-309,Gym,Women,7,Blue,81,5,76.95,4,307.8,Wallet,Online,UK,Medium,5
ORD100285,11/20/2022,Reebok,Model-862,Training,Men,8,Red,88,15,74.8,4,299.2,Card,Online,USA,High,4.2
ORD100286,12/14/2020,Nike,Model-132,Lifestyle,Women,11,Red,66,20,52.8,3,158.4,Wallet,Retail Store,India,High,3.7
ORD100287,9/21/2024,Nike,Model-669,Lifestyle,Unisex,7,Grey,219,10,197.1,3,591.3,Wallet,Online,Germany,Medium,3.3
ORD100288,6/9/2020,Nike,Model-198,Gym,Women,10,Blue,88,15,74.8,1,74.8,Cash,Online,UAE,Low,4.7
ORD100289,6/15/2025,Adidas,Model-174,Gym,Women,9,Red,74,20,59.2,1,59.2,Bank Transfer,Online,UK,High,4.7
ORD100290,9/12/2018,Puma,Model-638,Lifestyle,Women,8,Red,143,30,100.1,3,300.3,Cash,Online,Germany,Low,4.9
ORD100291,12/22/2026,ASICS,Model-402,Lifestyle,Unisex,10,Blue,151,20,120.8,1,120.8,Wallet,Online,USA,Low,4.3
ORD100292,5/8/2018,Puma,Model-552,Training,Men,8,Grey,65,10,58.5,1,58.5,Wallet,Online,UAE,Low,3.6
ORD100293,1/10/2019,Puma,Model-626,Training,Men,7,Blue,117,15,99.45,2,198.9,Bank Transfer,Online,Pakistan,Medium,3.4
ORD100294,5/12/2019,Reebok,Model-891,Lifestyle,Men,9,Black,123,0,123,1,123,Card,Retail Store,USA,Medium,4.1
ORD100295,9/21/2022,Puma,Model-756,Gym,Unisex,10,White,86,15,73.1,2,146.2,Card,Online,Pakistan,High,4.6
ORD100296,3/10/2018,Nike,Model-661,Lifestyle,Men,9,White,138,10,124.2,2,248.4,Wallet,Online,UAE,Low,3
ORD100297,7/2/2021,Puma,Model-635,Running,Unisex,9,Red,152,15,129.2,1,129.2,Card,Online,USA,Medium,4.9
ORD100298,8/31/2018,Adidas,Model-252,Basketball,Women,11,Grey,207,30,144.9,3,434.7,Bank Transfer,Online,UAE,Medium,3.2
ORD100299,8/16/2024,Puma,Model-951,Basketball,Women,9,Grey,76,30,53.2,4,212.8,Bank Transfer,Online,India,Low,4.1
ORD100300,4/18/2021,Nike,Model-600,Training,Men,10,White,122,30,85.4,2,170.8,Cash,Retail Store,USA,Low,4.2
ORD100301,6/20/2026,Reebok,Model-816,Running,Unisex,6,Black,131,10,117.9,4,471.6,Wallet,Retail Store,India,High,3
ORD100302,10/23/2025,Reebok,Model-437,Basketball,Women,11,Black,77,30,53.9,4,215.6,Cash,Online,UAE,High,4.9
ORD100303,12/23/2023,Reebok,Model-828,Gym,Men,6,White,91,10,81.9,1,81.9,Card,Online,India,High,4.9
ORD100304,8/31/2022,New Balance,Model-790,Lifestyle,Men,6,Red,195,10,175.5,2,351,Card,Retail Store,UK,Low,3.5
ORD100305,8/23/2023,ASICS,Model-562,Basketball,Unisex,11,Grey,180,30,126,4,504,Bank Transfer,Retail Store,USA,High,4.2
ORD100306,2/2/2026,Reebok,Model-341,Running,Men,9,Red,207,0,207,2,414,Cash,Online,India,High,3.1
ORD100307,6/26/2025,Puma,Model-688,Basketball,Men,9,Red,92,0,92,1,92,Bank Transfer,Online,India,High,3.7
ORD100308,7/25/2024,ASICS,Model-970,Training,Women,7,Black,162,5,153.9,2,307.8,Bank Transfer,Online,USA,Medium,4.4
ORD100309,6/21/2026,Puma,Model-986,Running,Men,9,Black,202,5,191.9,2,383.8,Cash,Online,India,High,3.2
ORD100310,2/23/2024,Reebok,Model-108,Running,Unisex,11,Black,120,10,108,3,324,Bank Transfer,Retail Store,Pakistan,Low,4.2
ORD100311,6/19/2023,Nike,Model-815,Training,Unisex,7,Black,219,0,219,2,438,Wallet,Retail Store,Germany,Medium,4.3
ORD100312,6/8/2018,Puma,Model-350,Training,Women,8,Red,143,30,100.1,3,300.3,Cash,Retail Store,UK,Medium,4.8
ORD100313,9/6/2026,Adidas,Model-121,Lifestyle,Women,7,Grey,191,30,133.7,2,267.4,Wallet,Online,India,Medium,4
ORD100314,8/8/2024,ASICS,Model-973,Training,Unisex,11,White,186,0,186,4,744,Cash,Retail Store,India,High,3.2
ORD100315,11/22/2020,ASICS,Model-636,Training,Women,10,Red,71,15,60.35,1,60.35,Card,Retail Store,UK,Medium,4.2
ORD100316,2/10/2024,Adidas,Model-784,Gym,Unisex,10,Grey,206,30,144.2,4,576.8,Cash,Retail Store,UK,Low,4.6
ORD100317,8/23/2024,Puma,Model-693,Training,Unisex,11,Black,91,10,81.9,4,327.6,Card,Retail Store,India,High,4.4
ORD100318,10/16/2026,New Balance,Model-411,Training,Women,6,Red,209,20,167.2,4,668.8,Wallet,Retail Store,Germany,Low,4
ORD100319,10/7/2020,New Balance,Model-134,Gym,Unisex,10,White,215,5,204.25,3,612.75,Bank Transfer,Online,UK,High,3.1
ORD100320,2/12/2023,Nike,Model-961,Training,Women,10,White,156,15,132.6,1,132.6,Wallet,Retail Store,USA,Medium,4.5
ORD100321,9/19/2021,New Balance,Model-615,Gym,Women,9,Red,83,15,70.55,1,70.55,Wallet,Online,UK,High,3.7
ORD100322,9/8/2020,Puma,Model-661,Training,Unisex,6,White,79,15,67.15,4,268.6,Cash,Online,UK,High,4
ORD100323,1/4/2025,New Balance,Model-216,Training,Women,7,Black,164,15,139.4,2,278.8,Cash,Online,UAE,Medium,4
ORD100324,12/28/2019,Reebok,Model-873,Training,Men,7,White,125,5,118.75,4,475,Card,Retail Store,USA,Medium,5
ORD100325,3/29/2019,New Balance,Model-336,Running,Men,7,Blue,184,15,156.4,3,469.2,Wallet,Online,UAE,Medium,4.3
ORD100326,10/13/2018,ASICS,Model-893,Running,Women,9,White,202,0,202,3,606,Card,Online,Germany,High,4.8
ORD100327,12/9/2024,Nike,Model-625,Gym,Unisex,11,White,146,5,138.7,4,554.8,Card,Online,USA,High,4
ORD100328,3/17/2021,Puma,Model-652,Gym,Women,11,Red,96,20,76.8,2,153.6,Wallet,Online,UK,Medium,3.2
ORD100329,1/7/2025,New Balance,Model-330,Lifestyle,Men,6,Black,184,30,128.8,4,515.2,Card,Online,USA,Low,4.3
ORD100330,10/26/2020,Reebok,Model-956,Training,Unisex,6,White,129,0,129,3,387,Cash,Retail Store,UAE,Medium,3.8
ORD100331,1/15/2022,New Balance,Model-559,Training,Men,9,Grey,64,0,64,4,256,Wallet,Retail Store,India,Low,4.9
ORD100332,10/13/2019,Reebok,Model-806,Lifestyle,Men,11,Blue,106,10,95.4,2,190.8,Wallet,Retail Store,UAE,Medium,3.3
ORD100333,12/13/2024,Reebok,Model-961,Basketball,Men,6,Black,152,5,144.4,4,577.6,Wallet,Retail Store,Pakistan,Medium,3.9
ORD100334,11/1/2021,Adidas,Model-612,Gym,Men,6,Grey,79,10,71.1,4,284.4,Card,Retail Store,USA,High,3.3
ORD100335,2/8/2024,New Balance,Model-786,Basketball,Women,10,White,87,0,87,3,261,Cash,Online,India,Low,4.1
ORD100336,1/4/2019,Nike,Model-655,Gym,Unisex,9,Black,108,0,108,4,432,Cash,Retail Store,Pakistan,Low,4.7
ORD100337,11/17/2023,Reebok,Model-981,Basketball,Men,11,Black,193,15,164.05,3,492.15,Cash,Online,Pakistan,Medium,3.1
ORD100338,3/25/2021,Nike,Model-896,Training,Women,6,Blue,96,15,81.6,2,163.2,Card,Retail Store,Pakistan,Medium,3.2
ORD100339,6/27/2025,ASICS,Model-790,Running,Unisex,11,Red,118,20,94.4,1,94.4,Wallet,Online,USA,Medium,4.4
ORD100340,8/10/2024,Reebok,Model-315,Basketball,Women,8,Grey,79,20,63.2,2,126.4,Wallet,Online,Pakistan,High,3
ORD100341,6/3/2025,Puma,Model-138,Training,Women,8,Grey,109,20,87.2,1,87.2,Wallet,Retail Store,USA,Medium,4
ORD100342,5/1/2020,Adidas,Model-483,Basketball,Unisex,11,Blue,97,15,82.45,3,247.35,Wallet,Online,India,High,3.6
ORD100343,9/25/2024,Nike,Model-991,Training,Men,7,White,139,5,132.05,2,264.1,Card,Online,USA,Low,3.4
ORD100344,9/4/2019,Adidas,Model-457,Lifestyle,Unisex,10,Black,67,20,53.6,4,214.4,Bank Transfer,Online,Germany,Low,4.9
ORD100345,5/12/2022,Puma,Model-218,Basketball,Unisex,7,Black,93,0,93,3,279,Bank Transfer,Retail Store,Germany,High,3.7
ORD100346,4/15/2025,Puma,Model-244,Gym,Men,7,Red,217,5,206.15,2,412.3,Bank Transfer,Retail Store,India,Medium,4.7
ORD100347,8/8/2021,Reebok,Model-939,Training,Unisex,6,Grey,172,15,146.2,3,438.6,Bank Transfer,Retail Store,India,Medium,4.4
ORD100348,6/3/2022,Reebok,Model-386,Running,Men,11,Red,92,0,92,3,276,Bank Transfer,Retail Store,USA,Medium,3.8
ORD100349,5/24/2022,Adidas,Model-319,Running,Unisex,7,Black,128,0,128,2,256,Wallet,Online,UAE,Medium,5
ORD100350,5/22/2018,Nike,Model-780,Training,Women,6,Black,122,0,122,1,122,Bank Transfer,Online,Germany,High,4.7
ORD100351,9/27/2026,Puma,Model-258,Lifestyle,Women,6,White,132,20,105.6,1,105.6,Card,Online,Germany,High,3.2
ORD100352,5/17/2026,Reebok,Model-593,Lifestyle,Unisex,9,Blue,157,20,125.6,2,251.2,Cash,Retail Store,UAE,Low,4.3
ORD100353,11/25/2024,Adidas,Model-378,Gym,Men,8,White,141,20,112.8,1,112.8,Bank Transfer,Online,USA,Low,4.7
ORD100354,11/5/2021,ASICS,Model-554,Basketball,Women,6,White,188,30,131.6,2,263.2,Bank Transfer,Retail Store,Pakistan,Medium,3.7
ORD100355,1/12/2020,Puma,Model-810,Gym,Men,10,White,124,15,105.4,2,210.8,Wallet,Online,USA,High,3.8
ORD100356,7/24/2021,ASICS,Model-404,Basketball,Unisex,6,Grey,152,0,152,1,152,Wallet,Retail Store,USA,High,3.9
ORD100357,3/14/2020,Nike,Model-966,Lifestyle,Men,11,Black,161,5,152.95,3,458.85,Wallet,Online,Pakistan,Low,4.3
ORD100358,2/11/2020,Nike,Model-893,Training,Men,7,Blue,68,10,61.2,1,61.2,Card,Retail Store,UK,Medium,4
ORD100359,4/4/2022,Puma,Model-764,Training,Unisex,9,White,176,20,140.8,2,281.6,Card,Online,India,High,3.3
ORD100360,9/15/2018,Puma,Model-399,Running,Men,9,Grey,107,20,85.6,3,256.8,Wallet,Online,Pakistan,High,4.2
ORD100361,12/22/2020,New Balance,Model-597,Basketball,Men,9,Blue,146,30,102.2,2,204.4,Bank Transfer,Online,Pakistan,Medium,4.9
ORD100362,9/15/2023,Nike,Model-435,Basketball,Unisex,10,Blue,80,10,72,3,216,Cash,Online,Pakistan,High,4.8
ORD100363,12/17/2018,Nike,Model-150,Lifestyle,Unisex,9,Blue,84,15,71.4,3,214.2,Cash,Online,USA,High,4.9
ORD100364,12/22/2023,New Balance,Model-992,Lifestyle,Women,9,Black,78,5,74.1,2,148.2,Cash,Retail Store,UK,High,3.5
ORD100365,11/10/2023,Reebok,Model-768,Training,Women,9,Blue,111,30,77.7,3,233.1,Cash,Online,India,Medium,4.1
ORD100366,5/14/2025,ASICS,Model-769,Lifestyle,Men,7,White,203,5,192.85,4,771.4,Cash,Retail Store,Pakistan,Low,3.8
ORD100367,11/18/2020,Reebok,Model-444,Basketball,Men,11,Black,136,15,115.6,2,231.2,Wallet,Online,Pakistan,High,3.4
ORD100368,1/6/2026,Nike,Model-138,Running,Men,10,Blue,154,15,130.9,2,261.8,Wallet,Online,Germany,Medium,3.4
ORD100369,1/13/2025,Adidas,Model-544,Running,Men,7,White,115,0,115,2,230,Card,Retail Store,Pakistan,Low,4.8
ORD100370,10/26/2018,New Balance,Model-874,Gym,Women,11,Red,143,15,121.55,2,243.1,Card,Online,UAE,High,4.1
ORD100371,2/2/2022,Adidas,Model-658,Lifestyle,Unisex,8,Red,179,20,143.2,2,286.4,Bank Transfer,Retail Store,UK,High,3
ORD100372,10/29/2023,New Balance,Model-825,Lifestyle,Men,9,Grey,209,30,146.3,1,146.3,Bank Transfer,Online,India,Medium,3.5
ORD100373,6/24/2025,Nike,Model-477,Basketball,Unisex,6,Black,68,5,64.6,4,258.4,Cash,Online,Pakistan,High,4.7
ORD100374,5/29/2020,Puma,Model-958,Gym,Women,10,White,131,0,131,2,262,Bank Transfer,Retail Store,UK,Medium,3.6
ORD100375,8/15/2024,Reebok,Model-159,Running,Unisex,7,Blue,211,10,189.9,4,759.6,Bank Transfer,Retail Store,Pakistan,Medium,4.6
ORD100376,9/22/2026,Adidas,Model-538,Gym,Women,7,Black,206,15,175.1,2,350.2,Cash,Retail Store,USA,Low,3.3
ORD100377,1/10/2025,Nike,Model-325,Training,Men,6,Black,108,10,97.2,4,388.8,Wallet,Online,Germany,Low,3.4
ORD100378,2/28/2021,Adidas,Model-518,Lifestyle,Women,9,Blue,209,20,167.2,3,501.6,Wallet,Retail Store,Pakistan,Medium,3.4
ORD100379,9/8/2024,ASICS,Model-689,Training,Unisex,10,Grey,70,5,66.5,1,66.5,Wallet,Retail Store,Pakistan,Low,4.2
ORD100380,6/29/2026,ASICS,Model-902,Gym,Men,10,White,212,5,201.4,4,805.6,Bank Transfer,Online,UAE,Medium,4.4
ORD100381,1/19/2018,Nike,Model-266,Running,Men,6,Grey,101,30,70.7,1,70.7,Bank Transfer,Online,Pakistan,Low,4.4
ORD100382,5/26/2024,Nike,Model-630,Training,Women,9,Blue,83,15,70.55,2,141.1,Wallet,Retail Store,Germany,Medium,4.4
ORD100383,3/6/2022,ASICS,Model-135,Training,Women,10,Red,101,20,80.8,2,161.6,Cash,Online,UK,Medium,4.8
ORD100384,12/14/2020,Puma,Model-452,Gym,Women,8,Grey,190,0,190,4,760,Card,Retail Store,Germany,High,3.7
ORD100385,8/24/2024,Reebok,Model-741,Training,Women,9,Blue,72,0,72,4,288,Wallet,Online,Pakistan,Medium,4.6
ORD100386,7/15/2020,Puma,Model-329,Training,Women,7,White,86,20,68.8,4,275.2,Wallet,Online,UK,Medium,4.4
ORD100387,3/27/2021,Nike,Model-358,Gym,Women,11,Grey,103,20,82.4,2,164.8,Bank Transfer,Online,UK,High,4.3
ORD100388,11/17/2024,Puma,Model-902,Training,Unisex,7,Black,61,30,42.7,1,42.7,Cash,Online,Pakistan,High,3.9
ORD100389,4/12/2021,ASICS,Model-541,Running,Women,9,Red,175,30,122.5,4,490,Bank Transfer,Retail Store,UAE,Low,4.9
ORD100390,8/24/2021,Nike,Model-307,Training,Women,7,Grey,90,0,90,3,270,Cash,Retail Store,UAE,Low,3.2
ORD100391,9/19/2019,Puma,Model-499,Gym,Unisex,9,Red,180,15,153,1,153,Bank Transfer,Online,UK,High,5
ORD100392,7/12/2023,Nike,Model-378,Gym,Men,9,Black,62,30,43.4,1,43.4,Cash,Online,UAE,Medium,4.9
ORD100393,12/16/2020,Reebok,Model-971,Gym,Women,9,Blue,177,20,141.6,4,566.4,Bank Transfer,Online,USA,Medium,3.5
ORD100394,12/16/2019,Puma,Model-505,Running,Men,7,Black,89,20,71.2,4,284.8,Card,Online,Germany,Medium,4.6
ORD100395,10/21/2026,Puma,Model-883,Basketball,Unisex,9,Black,91,0,91,1,91,Cash,Online,Pakistan,Medium,4.6
ORD100396,8/7/2020,ASICS,Model-762,Basketball,Men,7,White,201,15,170.85,1,170.85,Wallet,Retail Store,Pakistan,High,3.7
ORD100397,5/25/2019,Adidas,Model-860,Basketball,Women,6,Black,164,20,131.2,2,262.4,Wallet,Retail Store,India,Low,4
ORD100398,3/2/2026,ASICS,Model-506,Lifestyle,Unisex,7,Red,126,15,107.1,2,214.2,Bank Transfer,Online,USA,High,4.2
ORD100399,3/25/2024,Nike,Model-505,Basketball,Women,8,Blue,114,30,79.8,3,239.4,Bank Transfer,Online,Germany,Low,4.1
ORD100400,3/17/2019,New Balance,Model-589,Training,Women,9,Grey,119,20,95.2,4,380.8,Cash,Retail Store,Germany,Medium,4.9
ORD100401,2/15/2021,Nike,Model-528,Gym,Men,8,Red,101,30,70.7,2,141.4,Cash,Online,USA,High,4.3
